"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"80-84 years"	"80-84"	1598	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	1505	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	902	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	341	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	77	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	100	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	135	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	136	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	177	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	185	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	194	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	207	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	228	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	46	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	63	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	103	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	149	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	205	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	235	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	276	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	284	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	319	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	304	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	206	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	99	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	113	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	170	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	237	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	316	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	470	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	701	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	1135	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	1409	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	1659	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	1872	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	2015	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	2217	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	2266	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	1714	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	740	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	121	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	60	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	123	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	147	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	209	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	372	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	469	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	776	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	1023	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	1134	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	1298	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	1294	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	1388	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	1341	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	983	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	433	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	74	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	56	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	75	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	116	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	190	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	305	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	360	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	417	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	458	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	528	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	659	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	673	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	579	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	267	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	72	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	27	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	42	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	67	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	89	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	124	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	187	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	299	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	382	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	428	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	465	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	502	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	574	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	587	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	433	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	163	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	46	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	102	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	144	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	268	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	395	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	638	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	794	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	841	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	1029	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	974	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	1061	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	861	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	602	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	212	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	141	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	149	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	228	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	364	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	618	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	716	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	801	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	869	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	883	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	854	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	746	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	532	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	210	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	93	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	146	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	200	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	222	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	269	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	284	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	315	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	312	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	240	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	99	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	57	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	89	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	113	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	163	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	211	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	329	Not Applicable	Not Applicable
	"Maryland"	"24"	"55-59 years"	"55-59"	546	Not Applicable	Not Applicable
	"Maryland"	"24"	"60-64 years "	"60-64"	720	Not Applicable	Not Applicable
	"Maryland"	"24"	"65-69 years"	"65-69"	772	Not Applicable	Not Applicable
	"Maryland"	"24"	"70-74 years"	"70-74"	891	Not Applicable	Not Applicable
	"Maryland"	"24"	"75-79 years"	"75-79"	946	Not Applicable	Not Applicable
	"Maryland"	"24"	"80-84 years"	"80-84"	980	Not Applicable	Not Applicable
	"Maryland"	"24"	"85-89 years"	"85-89"	987	Not Applicable	Not Applicable
	"Maryland"	"24"	"90-94 years"	"90-94"	702	Not Applicable	Not Applicable
