"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"California"	"06"	"25-29 years"	"25-29"	179	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	299	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	599	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	883	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	1497	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	2677	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	4252	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	6355	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	7661	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	8974	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	10184	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	12169	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	14592	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	14229	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	8138	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	2074	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	49	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	184	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	311	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	507	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	729	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	956	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	1126	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	1190	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	1407	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	1729	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	1633	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	858	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	154	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	28	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	67	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	110	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	218	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	386	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	558	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	619	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	762	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	944	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	1140	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	1508	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	1602	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	923	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	227	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	88	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	132	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	187	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	277	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	330	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	383	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	473	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	490	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	421	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	244	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	66	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	134	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	178	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	220	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	223	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	197	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	184	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	207	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	208	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	115	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	34	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	88	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	216	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	408	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	580	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	1019	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	1684	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	2935	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	4344	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	5209	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	6881	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	8391	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	9720	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	11411	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	10657	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	5477	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	1238	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	93	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	158	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	269	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	467	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	807	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	1247	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	1919	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	2522	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	2862	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	3485	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	3519	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	3534	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	3573	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	2811	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	1256	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	274	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	38	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	62	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	104	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	158	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	242	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	317	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	390	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	409	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	390	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	476	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	562	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	326	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	84	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	31	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	39	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	56	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	83	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	165	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	276	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	320	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	430	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	531	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	657	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	676	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	614	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	315	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	63	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	67	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	95	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	235	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	380	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	610	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	1051	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	1774	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	2758	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	3263	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	3727	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	4091	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	4635	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	5501	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	5400	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	2818	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	619	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	77	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	126	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	238	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	412	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	648	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	1060	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	1539	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	1812	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	2140	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	2276	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	2641	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	2779	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	2568	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	1257	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	269	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	66	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	93	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	150	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	263	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	395	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	655	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	769	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	912	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	1021	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	1241	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	1496	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	1533	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	771	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	185	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	28	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	53	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	94	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	121	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	207	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	384	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	580	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	704	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	856	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	877	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	1095	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	1291	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	1241	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	651	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	155	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	36	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	120	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	216	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	363	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	599	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	945	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	1380	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	1510	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	1685	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	1752	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	1947	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	1820	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	1461	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	590	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	117	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	166	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	243	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	367	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	583	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	979	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	1435	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	1668	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	1838	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	1864	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	2012	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	2066	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	1646	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	703	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	134	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	99	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	181	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	240	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	280	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	410	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	488	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	556	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	653	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	640	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	271	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	86	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	75	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	148	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	185	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	311	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	485	Not Applicable	Not Applicable
	"Maryland"	"24"	"55-59 years"	"55-59"	908	Not Applicable	Not Applicable
	"Maryland"	"24"	"60-64 years "	"60-64"	1235	Not Applicable	Not Applicable
	"Maryland"	"24"	"65-69 years"	"65-69"	1523	Not Applicable	Not Applicable
	"Maryland"	"24"	"70-74 years"	"70-74"	1772	Not Applicable	Not Applicable
	"Maryland"	"24"	"75-79 years"	"75-79"	2013	Not Applicable	Not Applicable
	"Maryland"	"24"	"80-84 years"	"80-84"	2190	Not Applicable	Not Applicable
	"Maryland"	"24"	"85-89 years"	"85-89"	2459	Not Applicable	Not Applicable
	"Maryland"	"24"	"90-94 years"	"90-94"	2351	Not Applicable	Not Applicable
