"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"25-29 years"	"25-29"	119	Not Applicable	Not Applicable
	"Arizona"	"04"	"30-34 years"	"30-34"	100	Not Applicable	Not Applicable
	"Arizona"	"04"	"35-39 years"	"35-39"	85	Not Applicable	Not Applicable
	"Arizona"	"04"	"40-44 years"	"40-44"	79	Not Applicable	Not Applicable
	"Arizona"	"04"	"45-49 years"	"45-49"	67	Not Applicable	Not Applicable
	"Arizona"	"04"	"50-54 years"	"50-54"	63	Not Applicable	Not Applicable
	"Arizona"	"04"	"55-59 years"	"55-59"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"60-64 years "	"60-64"	101	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	60	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	56	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	28	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	69	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	65	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	75	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	62	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	54	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	47	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	64	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	52	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	33	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	26	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	28	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	18	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	568	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	499	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	404	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	344	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	313	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	324	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	385	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	354	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	283	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	174	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	102	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	111	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	67	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	55	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	52	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	52	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	52	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	55	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	57	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	47	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	37	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	42	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	38	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	26	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	26	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	325	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	341	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	288	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	259	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	215	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	284	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	323	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	310	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	217	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	176	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	154	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	113	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	76	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	211	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	173	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	153	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	145	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	127	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	122	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	161	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	139	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	92	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	68	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	73	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	47	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	153	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	108	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	109	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	71	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	109	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	96	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	89	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	95	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	61	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	98	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	88	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	87	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	57	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	84	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	67	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	90	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	65	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	40	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	34	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	28	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	42	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	43	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	79	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	78	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	51	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	40	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	61	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	75	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	69	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	29	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
