"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"California"	"06"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	15	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	78	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	201	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	467	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	1092	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	2169	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	3972	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	6227	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	6879	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	4052	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	1004	Not Applicable	Not Applicable
"Total"	"California"	"06"			26173	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	87	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	182	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	354	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	659	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	925	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	980	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	473	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	97	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"			3825	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	30	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	57	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	144	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	265	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	495	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	816	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	926	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	538	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	142	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"			3431	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	76	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	135	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	200	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	165	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	125	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"			791	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	35	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	54	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	56	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	84	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	64	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	22	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"			346	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	139	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	336	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	855	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	1675	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	2901	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	4268	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	4384	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	2357	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	532	Not Applicable	Not Applicable
"Total"	"Florida"	"12"			17526	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	40	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	73	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	205	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	519	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	968	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	1534	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	1949	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	1664	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	848	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	198	Not Applicable	Not Applicable
"Total"	"Georgia"	"13"			8015	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	58	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	146	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	289	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	432	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	296	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	89	Not Applicable	Not Applicable
"Total"	"Hawaii"	"15"			1380	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	37	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	71	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	144	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	242	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	374	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	335	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	154	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
"Total"	"Idaho"	"16"			1409	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	85	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	188	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	451	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	951	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	1543	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	2448	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	2714	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	1540	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	360	Not Applicable	Not Applicable
"Total"	"Illinois"	"17"			10335	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	135	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	328	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	645	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	1064	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	1537	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	1543	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	840	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	186	Not Applicable	Not Applicable
"Total"	"Indiana"	"18"			6366	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	51	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	132	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	250	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	522	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	807	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	863	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	467	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	126	Not Applicable	Not Applicable
"Total"	"Iowa"	"19"			3257	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	60	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	144	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	263	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	473	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	712	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	719	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	366	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	84	Not Applicable	Not Applicable
"Total"	"Kansas"	"20"			2856	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	47	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	85	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	553	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	862	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	1113	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	1037	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	503	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	103	Not Applicable	Not Applicable
"Total"	"Kentucky"	"21"			4563	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	217	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	450	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	697	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	913	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	896	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	356	Not Applicable	Not Applicable
