"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"60-64 years "	"60-64"	149	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	162	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	179	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	219	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	246	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	257	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	202	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	85	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	20	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	26	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	26	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	34	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	32	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	41	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	51	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	70	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	59	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	81	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	85	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	83	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	81	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	53	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	173	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	177	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	213	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	202	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	210	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	255	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	339	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	403	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	397	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	424	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	491	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	602	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	635	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	561	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	268	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	35	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	48	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	51	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	60	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	78	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	82	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	110	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	144	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	167	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	220	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	234	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	118	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	57	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	48	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	51	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	82	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	61	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	93	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	95	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	126	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	120	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	142	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	185	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	291	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	355	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	362	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	480	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	588	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	808	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	941	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	849	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	446	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	55	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	54	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	56	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	72	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	70	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	68	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	83	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	133	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	170	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	164	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	180	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	211	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	222	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	204	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	162	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	78	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	38	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	36	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	31	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	39	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	51	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	62	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	81	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	68	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	56	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	63	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	107	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	103	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	143	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	169	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	170	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	212	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	277	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	321	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	362	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	292	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	137	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	25	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	53	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	53	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	92	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	140	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	142	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	155	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	121	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	166	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	178	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	167	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	77	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	56	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	88	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	84	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	96	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	130	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	142	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	143	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	61	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	24	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	35	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	54	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	61	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	77	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	100	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	113	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	142	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	112	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	38	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	56	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	71	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	99	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	122	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	125	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	134	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	105	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	42	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	31	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	113	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	70	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	83	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	29	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	33	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	37	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	63	Not Applicable	Not Applicable
	"Maryland"	"24"	"55-59 years"	"55-59"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"60-64 years "	"60-64"	85	Not Applicable	Not Applicable
	"Maryland"	"24"	"65-69 years"	"65-69"	115	Not Applicable	Not Applicable
	"Maryland"	"24"	"70-74 years"	"70-74"	134	Not Applicable	Not Applicable
	"Maryland"	"24"	"75-79 years"	"75-79"	154	Not Applicable	Not Applicable
	"Maryland"	"24"	"80-84 years"	"80-84"	172	Not Applicable	Not Applicable
	"Maryland"	"24"	"85-89 years"	"85-89"	191	Not Applicable	Not Applicable
	"Maryland"	"24"	"90-94 years"	"90-94"	192	Not Applicable	Not Applicable
	"Maryland"	"24"	"95-99 years"	"95-99"	70	Not Applicable	Not Applicable
	"Maryland"	"24"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"25-29 years"	"25-29"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"40-44 years"	"40-44"	18	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"45-49 years"	"45-49"	33	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"50-54 years"	"50-54"	60	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"55-59 years"	"55-59"	62	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"60-64 years "	"60-64"	82	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"65-69 years"	"65-69"	95	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"70-74 years"	"70-74"	138	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"75-79 years"	"75-79"	177	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"80-84 years"	"80-84"	196	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	290	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	268	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	135	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Michigan"	"26"	"25-29 years"	"25-29"	40	Not Applicable	Not Applicable
	"Michigan"	"26"	"30-34 years"	"30-34"	55	Not Applicable	Not Applicable
	"Michigan"	"26"	"35-39 years"	"35-39"	59	Not Applicable	Not Applicable
	"Michigan"	"26"	"40-44 years"	"40-44"	57	Not Applicable	Not Applicable
	"Michigan"	"26"	"45-49 years"	"45-49"	81	Not Applicable	Not Applicable
	"Michigan"	"26"	"50-54 years"	"50-54"	97	Not Applicable	Not Applicable
	"Michigan"	"26"	"55-59 years"	"55-59"	140	Not Applicable	Not Applicable
	"Michigan"	"26"	"60-64 years "	"60-64"	167	Not Applicable	Not Applicable
	"Michigan"	"26"	"65-69 years"	"65-69"	199	Not Applicable	Not Applicable
	"Michigan"	"26"	"70-74 years"	"70-74"	257	Not Applicable	Not Applicable
	"Michigan"	"26"	"75-79 years"	"75-79"	270	Not Applicable	Not Applicable
	"Michigan"	"26"	"80-84 years"	"80-84"	290	Not Applicable	Not Applicable
	"Michigan"	"26"	"85-89 years"	"85-89"	367	Not Applicable	Not Applicable
