"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"California"	"06"	"50-54 years"	"50-54"	250	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	556	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	1025	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	1531	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	2125	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	2468	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	2693	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	2618	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	2022	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	948	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	190	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	48	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	116	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	265	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	347	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	435	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	555	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	527	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	456	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	351	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	28	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	72	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	106	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	170	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	217	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	299	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	308	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	365	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	307	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	73	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	101	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	115	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	106	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	97	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	58	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	30	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	28	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	48	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	96	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	243	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	578	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	1121	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	1463	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	2061	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	2545	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	2444	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	2119	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	1567	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	644	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	104	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	20	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	23	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	64	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	107	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	202	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	392	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	680	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	905	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	1082	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	1203	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	1149	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	920	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	555	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	194	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	85	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	97	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	98	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	42	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	89	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	115	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	177	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	183	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	191	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	155	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	111	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	40	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	69	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	148	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	284	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	570	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	726	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	1003	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	1158	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	1205	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	1116	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	709	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	320	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	68	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	101	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	314	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	510	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	643	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	821	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	925	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	876	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	729	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	511	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	217	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	87	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	167	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	238	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	316	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	348	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	353	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	312	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	247	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	90	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	46	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	92	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	162	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	241	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	274	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	323	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	324	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	319	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	246	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	80	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	134	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	268	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	400	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	515	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	673	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	672	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	635	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	449	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	255	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	95	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	75	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	174	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	317	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	391	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	556	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	562	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	512	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	469	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	289	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	82	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	116	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	171	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	183	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	174	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	155	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	91	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	12	Not Applicable	Not Applicable
