"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"75-79 years"	"75-79"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	40	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	27	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	49	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	53	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	78	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	68	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	66	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	54	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	53	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	67	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	96	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	139	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	245	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	378	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	432	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	543	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	463	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	425	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	313	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	213	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	89	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	65	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	109	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	169	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	300	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	318	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	355	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	316	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	299	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	248	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	163	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	53	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	73	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	93	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	124	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	136	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	132	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	134	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	122	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	83	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	45	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	77	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	98	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	116	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	163	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	124	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	131	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	130	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	75	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	29	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	53	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	87	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	117	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	181	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	202	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	230	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	211	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	162	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	141	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	90	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	67	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	186	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	219	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	247	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	263	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	234	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	222	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	154	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	57	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	67	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	79	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	65	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	39	Not Applicable	Not Applicable
