"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"90-94 years"	"90-94"	6510	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	2940	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	570	Not Applicable	Not Applicable
"Total"	"Arizona"	"04"			66163	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	326	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	427	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	583	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	679	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	921	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	1269	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	2187	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	2959	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	3397	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	4160	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	4186	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	4368	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	4012	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	2928	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	1234	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	285	Not Applicable	Not Applicable
"Total"	"Arkansas"	"05"			33921	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	3359	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	4007	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	4558	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	5216	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	6727	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	10199	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	15515	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	21209	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	24973	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	29105	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	31414	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	34785	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	38083	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	33588	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	17763	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	4170	Not Applicable	Not Applicable
"Total"	"California"	"06"			284671	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	621	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	742	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	848	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	922	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	1068	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	1533	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	2228	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	3103	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	3736	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	4400	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	4669	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	4917	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	5389	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	4522	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	2180	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	404	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"			41282	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	291	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	381	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	453	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	476	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	644	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	1047	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	1653	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	2142	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	2431	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	2835	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	3452	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	3824	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	4480	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	4361	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	2315	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	529	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"			31314	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	95	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	139	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	157	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	159	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	209	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	338	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	542	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	740	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	943	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	1158	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	1292	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	1273	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	1364	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	987	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	487	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	79	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"			9962	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	80	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	104	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	106	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	132	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	114	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	240	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	458	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	538	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	583	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	580	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	511	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	465	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	527	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	489	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	265	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	80	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"			5272	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	2153	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	2752	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	3247	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	3571	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	4497	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	6956	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	11510	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	15938	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	18872	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	23392	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	26707	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	28786	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	29630	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	24920	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	11999	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	2535	Not Applicable	Not Applicable
"Total"	"Florida"	"12"			217465	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	1118	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	1366	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	1623	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	2007	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	2739	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	3882	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	6103	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	8325	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	9386	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	11084	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	11291	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	11330	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	10683	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	7814	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	3309	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	718	Not Applicable	Not Applicable
"Total"	"Georgia"	"13"			92778	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	109	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	138	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	176	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	233	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	386	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	582	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	827	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	1023	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	1253	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	1203	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	1236	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	1428	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	1550	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	877	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	254	Not Applicable	Not Applicable
"Total"	"Hawaii"	"15"			11350	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	130	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	171	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	222	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	236	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	301	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	403	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	720	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	1068	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	1272	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	1705	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	1903	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	2038	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	1990	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	1623	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	742	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	154	Not Applicable	Not Applicable
"Total"	"Idaho"	"16"			14678	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	1277	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	1320	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	1624	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	1880	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	2635	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	3831	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	6124	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	9046	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	10453	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	12190	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	13105	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	14250	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	15088	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	13200	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	6522	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	1462	Not Applicable	Not Applicable
"Total"	"Illinois"	"17"			114007	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	838	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	1005	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	1105	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	1253	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	1691	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	2504	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	3905	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	5583	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	6430	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	7648	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	7968	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	8518	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	8267	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	7030	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	3146	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	655	Not Applicable	Not Applicable
"Total"	"Indiana"	"18"			67546	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	218	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	278	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	364	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	415	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	543	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	920	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	1421	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	2223	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	2693	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	3234	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	3445	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	3965	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	4434	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	4038	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	1957	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	460	Not Applicable	Not Applicable
"Total"	"Iowa"	"19"			30608	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	256	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	320	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	347	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	481	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	559	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	836	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	1482	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	2123	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	2528	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	3003	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	3182	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	3525	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	3873	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	3310	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	1600	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	357	Not Applicable	Not Applicable
"Total"	"Kansas"	"20"			27782	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	608	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	761	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	1030	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	1145	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	1484	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	2165	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	3321	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	4564	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	5159	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	6006	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	6128	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	6233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	5784	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	4221	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	1650	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	325	Not Applicable	Not Applicable
"Total"	"Kentucky"	"21"			50584	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	716	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	835	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	1055	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	1151	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	1412	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	1964	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	3232	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	4505	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	5165	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	5649	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	5762	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	5876	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	5766	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	4232	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	1688	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	369	Not Applicable	Not Applicable
"Total"	"Louisiana"	"22"			49377	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	114	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	138	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	175	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	229	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	314	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	436	Not Applicable	Not Applicable
