"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"50-54 years"	"50-54"	49	Not Applicable	Not Applicable
	"Alaska"	"02"	"55-59 years"	"55-59"	85	Not Applicable	Not Applicable
	"Alaska"	"02"	"60-64 years "	"60-64"	129	Not Applicable	Not Applicable
	"Alaska"	"02"	"65-69 years"	"65-69"	160	Not Applicable	Not Applicable
	"Alaska"	"02"	"70-74 years"	"70-74"	185	Not Applicable	Not Applicable
	"Alaska"	"02"	"75-79 years"	"75-79"	139	Not Applicable	Not Applicable
	"Alaska"	"02"	"80-84 years"	"80-84"	125	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	57	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"25-29 years"	"25-29"	30	Not Applicable	Not Applicable
	"Arizona"	"04"	"30-34 years"	"30-34"	52	Not Applicable	Not Applicable
	"Arizona"	"04"	"35-39 years"	"35-39"	85	Not Applicable	Not Applicable
	"Arizona"	"04"	"40-44 years"	"40-44"	136	Not Applicable	Not Applicable
	"Arizona"	"04"	"45-49 years"	"45-49"	232	Not Applicable	Not Applicable
	"Arizona"	"04"	"50-54 years"	"50-54"	389	Not Applicable	Not Applicable
	"Arizona"	"04"	"55-59 years"	"55-59"	814	Not Applicable	Not Applicable
	"Arizona"	"04"	"60-64 years "	"60-64"	1262	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	1651	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	2076	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	2062	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	1680	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	1196	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	663	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	200	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	32	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	27	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	47	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	70	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	140	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	254	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	491	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	756	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	906	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	1118	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	958	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	755	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	553	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	249	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	66	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	10	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	164	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	302	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	492	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	816	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	1373	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	2261	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	3968	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	6011	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	7567	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	8786	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	8442	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	7419	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	6122	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	3819	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	1383	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	195	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	35	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	52	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	101	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	166	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	287	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	492	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	853	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	1088	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	1240	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	1203	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	1011	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	859	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	506	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	155	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	37	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	57	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	107	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	227	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	450	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	659	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	818	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	910	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	968	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	833	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	788	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	484	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	174	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	71	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	143	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	232	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	303	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	367	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	339	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	255	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	234	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	103	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	35	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	100	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	117	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	135	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	147	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	126	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	93	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	92	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	53	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	75	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	174	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	283	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	420	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	782	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	1541	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	3085	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	4731	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	5959	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	7039	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	7022	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	6087	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	4666	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	2720	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	813	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	115	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	41	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	75	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	133	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	250	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	434	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	800	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	1466	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	2233	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	2570	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	2931	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	2488	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	2003	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	1384	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	717	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	204	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	25	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	49	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	86	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	149	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	269	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	338	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	432	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	365	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	295	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	257	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	177	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	63	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	49	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	83	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	179	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	298	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	397	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	498	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	472	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	394	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	320	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	176	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	57	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	52	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	75	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	152	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	262	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	476	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	885	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	1669	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	2697	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	3240	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	3671	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	3429	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	3018	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	2293	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	1338	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	406	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	66	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	80	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	159	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	302	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	521	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	1010	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	1646	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	1905	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	2145	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	1995	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	1638	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	1165	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	694	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	201	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	98	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	201	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	376	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	678	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	821	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	986	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	842	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	828	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	712	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	423	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	128	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	29	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	31	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	68	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	103	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	185	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	379	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	622	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	719	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	826	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	789	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	663	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	539	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	331	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	94	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	29	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	68	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	135	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	210	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	459	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	835	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	1226	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	1516	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	1694	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	1498	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	1141	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	820	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	364	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	111	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	57	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	182	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	368	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	794	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	1183	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	1430	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	1429	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	1304	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	1051	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	718	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	369	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	96	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	262	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	373	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	436	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	539	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	528	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	432	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	350	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	200	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	47	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	80	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	137	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	405	Not Applicable	Not Applicable
