"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"65-69 years"	"65-69"	927	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	1035	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	1034	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	795	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	570	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	278	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	95	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	204	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	315	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	500	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	788	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	1400	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	2311	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	3980	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	6177	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	7397	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	8544	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	8221	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	7560	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	6403	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	3947	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	1379	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	178	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	36	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	106	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	166	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	278	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	544	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	873	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	1157	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	1221	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	1194	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	965	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	862	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	481	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	127	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	34	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	208	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	418	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	644	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	749	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	931	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	947	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	854	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	798	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	524	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	192	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	74	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	131	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	229	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	277	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	331	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	330	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	275	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	192	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	112	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	83	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	130	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	129	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	138	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	132	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	121	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	93	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	72	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	95	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	164	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	248	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	479	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	853	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	1590	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	3116	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	4790	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	5955	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	6958	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	6890	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	5977	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	4727	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	2747	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	854	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	120	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	45	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	73	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	162	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	236	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	404	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	832	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	1481	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	2266	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	2509	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	2831	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	2587	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	1993	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	1406	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	672	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	213	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	51	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	90	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	134	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	245	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	359	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	373	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	345	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	300	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	271	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	174	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	48	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	95	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	183	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	308	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	388	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	451	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	454	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	418	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	301	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	156	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	48	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	66	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	81	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	151	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	263	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	497	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	904	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	1758	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	2660	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	3264	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	3506	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	3363	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	3059	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	2416	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	1374	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	418	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	61	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	81	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	127	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	277	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	565	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	1004	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	1634	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	1930	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	2122	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	1937	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	1685	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	1275	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	659	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	195	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	110	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	193	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	451	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	659	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	862	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	936	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	885	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	895	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	685	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	421	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	116	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	34	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	68	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	117	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	190	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	438	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	652	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	747	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	828	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	740	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	684	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	598	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	334	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	120	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	29	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	113	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	199	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	448	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	843	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	1296	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	1406	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	1575	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	1425	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	1232	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	821	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	378	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	111	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	36	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	105	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	209	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	381	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	843	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	1256	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	1389	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	1409	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	1299	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	1092	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	784	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	380	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	110	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	110	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	233	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	401	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	453	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	524	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	489	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	472	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	353	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	188	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	76	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	87	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	104	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	226	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	459	Not Applicable	Not Applicable
	"Maryland"	"24"	"55-59 years"	"55-59"	869	Not Applicable	Not Applicable
