"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"65-69 years"	"65-69"	545	Not Applicable	Not Applicable
	"Alaska"	"02"	"70-74 years"	"70-74"	602	Not Applicable	Not Applicable
	"Alaska"	"02"	"75-79 years"	"75-79"	589	Not Applicable	Not Applicable
	"Alaska"	"02"	"80-84 years"	"80-84"	528	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	439	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	310	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	144	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	28	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"			5000	Not Applicable	Not Applicable
	"Arizona"	"04"	"25-29 years"	"25-29"	961	Not Applicable	Not Applicable
	"Arizona"	"04"	"30-34 years"	"30-34"	1200	Not Applicable	Not Applicable
	"Arizona"	"04"	"35-39 years"	"35-39"	1356	Not Applicable	Not Applicable
	"Arizona"	"04"	"40-44 years"	"40-44"	1469	Not Applicable	Not Applicable
	"Arizona"	"04"	"45-49 years"	"45-49"	1942	Not Applicable	Not Applicable
	"Arizona"	"04"	"50-54 years"	"50-54"	2810	Not Applicable	Not Applicable
	"Arizona"	"04"	"55-59 years"	"55-59"	4475	Not Applicable	Not Applicable
	"Arizona"	"04"	"60-64 years "	"60-64"	6105	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	7387	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	9572	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	10388	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	10548	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	10042	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	7529	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	3279	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	633	Not Applicable	Not Applicable
"Total"	"Arizona"	"04"			79696	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	334	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	448	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	610	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	726	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	1021	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	1386	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	2435	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	3313	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	3906	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	4801	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	4933	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	5111	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	4731	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	3405	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	1422	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	328	Not Applicable	Not Applicable
"Total"	"Arkansas"	"05"			38910	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	3552	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	4375	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	5147	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	6152	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	8333	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	12642	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	19223	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	26690	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	31229	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	36034	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	38394	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	41922	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	44813	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	38654	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	20089	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	4654	Not Applicable	Not Applicable
"Total"	"California"	"06"			341903	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	633	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	752	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	869	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	964	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	1160	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	1662	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	2443	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	3403	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	4167	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	5039	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	5381	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	5717	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	6212	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	5145	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	2461	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	450	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"			46458	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	297	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	397	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	470	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	511	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	718	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	1164	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	1879	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	2545	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	2945	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	3549	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	4306	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	4836	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	5703	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	5508	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	2900	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	674	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"			38402	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	98	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	145	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	164	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	164	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	229	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	372	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	590	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	848	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	1066	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	1320	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	1485	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	1485	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	1594	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	1161	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	561	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	100	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"			11382	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	84	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	110	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	120	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	144	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	136	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	277	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	531	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	635	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	733	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	696	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	642	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	577	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	635	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	583	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	306	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	88	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"			6297	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	2204	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	2845	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	3382	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	3838	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	4915	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	7590	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	12651	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	17749	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	21373	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	26740	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	30696	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	32907	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	33444	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	27610	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	13104	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	2748	Not Applicable	Not Applicable
"Total"	"Florida"	"12"			243796	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	1159	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	1453	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	1725	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	2191	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	3058	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	4414	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	6925	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	9625	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	11041	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	13211	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	13519	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	13428	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	12386	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	8922	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	3710	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	798	Not Applicable	Not Applicable
"Total"	"Georgia"	"13"			107565	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	78	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	110	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	142	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	182	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	238	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	401	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	610	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	864	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	1073	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	1305	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	1256	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	1268	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	1478	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	1593	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	901	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	258	Not Applicable	Not Applicable
"Total"	"Hawaii"	"15"			11757	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	132	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	174	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	227	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	245	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	323	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	429	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	759	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	1164	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	1398	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	1933	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	2171	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	2314	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	2243	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	1822	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	835	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	169	Not Applicable	Not Applicable
"Total"	"Idaho"	"16"			16338	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	1314	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	1398	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	1741	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	2079	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	2978	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	4375	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	6921	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	10367	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	12256	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	14543	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	15586	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	16863	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	17854	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	15475	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	7555	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	1664	Not Applicable	Not Applicable
"Total"	"Illinois"	"17"			132969	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	850	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	1022	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	1144	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	1320	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	1805	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	2704	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	4272	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	6293	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	7332	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	8946	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	9557	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	10176	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	10053	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	8468	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	3778	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	765	Not Applicable	Not Applicable
"Total"	"Indiana"	"18"			78485	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	226	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	286	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	384	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	432	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	589	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	1015	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	1579	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	2502	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	3069	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	3778	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	4044	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	4800	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	5342	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	4825	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	2339	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	563	Not Applicable	Not Applicable
"Total"	"Iowa"	"19"			35773	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	266	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	332	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	365	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	515	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	622	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	939	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	1641	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	2387	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	2903	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	3494	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	3782	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	4202	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	4571	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	3935	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	1851	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	408	Not Applicable	Not Applicable
"Total"	"Kansas"	"20"			32213	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	611	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	774	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	1046	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	1184	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	1546	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	2286	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	3536	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	4984	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	5751	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	6810	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	7012	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	7096	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	6686	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	4886	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	1901	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	376	Not Applicable	Not Applicable
"Total"	"Kentucky"	"21"			56485	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	726	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	880	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	1117	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	1244	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	1573	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	2227	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	3692	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	5216	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	6092	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	6837	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	6998	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	7088	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	6730	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	4904	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	1944	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	405	Not Applicable	Not Applicable
"Total"	"Louisiana"	"22"			57673	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	115	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	138	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	176	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	234	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	322	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	445	Not Applicable	Not Applicable
