"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"40-44 years"	"40-44"	25	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	22	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Arkansas"	"05"			189	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	253	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	227	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	220	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	142	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	116	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	79	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	118	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	72	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	43	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	29	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	19	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"California"	"06"			1332	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	29	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	31	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	30	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"			191	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"			79	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"			39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"			92	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	201	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	206	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	125	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	90	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	83	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	63	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	64	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	53	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	36	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Florida"	"12"			973	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	123	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	95	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	73	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	71	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	55	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	46	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	45	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	29	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Georgia"	"13"			573	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Hawaii"	"15"			36	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Idaho"	"16"			21	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	165	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	88	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	70	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Illinois"	"17"			615	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	77	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	62	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Indiana"	"18"			316	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Iowa"	"19"			51	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Kansas"	"20"			92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
"Total"	"Kentucky"	"21"			178	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	102	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	75	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	73	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	30	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	Suppressed	Not Applicable	Not Applicable
