"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"25-29 years"	"25-29"	61	Not Applicable	Not Applicable
	"Arizona"	"04"	"30-34 years"	"30-34"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"35-39 years"	"35-39"	149	Not Applicable	Not Applicable
	"Arizona"	"04"	"40-44 years"	"40-44"	201	Not Applicable	Not Applicable
	"Arizona"	"04"	"45-49 years"	"45-49"	343	Not Applicable	Not Applicable
	"Arizona"	"04"	"50-54 years"	"50-54"	517	Not Applicable	Not Applicable
	"Arizona"	"04"	"55-59 years"	"55-59"	848	Not Applicable	Not Applicable
	"Arizona"	"04"	"60-64 years "	"60-64"	1175	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	1455	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	1831	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	1988	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	1894	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	1553	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	1019	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	339	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	63	Not Applicable	Not Applicable
	"Arkansas"	"05"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Arkansas"	"05"	"35-39 years"	"35-39"	27	Not Applicable	Not Applicable
	"Arkansas"	"05"	"40-44 years"	"40-44"	47	Not Applicable	Not Applicable
	"Arkansas"	"05"	"45-49 years"	"45-49"	100	Not Applicable	Not Applicable
	"Arkansas"	"05"	"50-54 years"	"50-54"	117	Not Applicable	Not Applicable
	"Arkansas"	"05"	"55-59 years"	"55-59"	248	Not Applicable	Not Applicable
	"Arkansas"	"05"	"60-64 years "	"60-64"	354	Not Applicable	Not Applicable
	"Arkansas"	"05"	"65-69 years"	"65-69"	509	Not Applicable	Not Applicable
	"Arkansas"	"05"	"70-74 years"	"70-74"	641	Not Applicable	Not Applicable
	"Arkansas"	"05"	"75-79 years"	"75-79"	747	Not Applicable	Not Applicable
	"Arkansas"	"05"	"80-84 years"	"80-84"	743	Not Applicable	Not Applicable
	"Arkansas"	"05"	"85-89 years"	"85-89"	719	Not Applicable	Not Applicable
	"Arkansas"	"05"	"90-94 years"	"90-94"	477	Not Applicable	Not Applicable
	"Arkansas"	"05"	"95-99 years"	"95-99"	188	Not Applicable	Not Applicable
	"Arkansas"	"05"	"100+ years"	"100+"	43	Not Applicable	Not Applicable
	"California"	"06"	"25-29 years"	"25-29"	193	Not Applicable	Not Applicable
	"California"	"06"	"30-34 years"	"30-34"	368	Not Applicable	Not Applicable
	"California"	"06"	"35-39 years"	"35-39"	589	Not Applicable	Not Applicable
	"California"	"06"	"40-44 years"	"40-44"	936	Not Applicable	Not Applicable
	"California"	"06"	"45-49 years"	"45-49"	1606	Not Applicable	Not Applicable
	"California"	"06"	"50-54 years"	"50-54"	2443	Not Applicable	Not Applicable
	"California"	"06"	"55-59 years"	"55-59"	3708	Not Applicable	Not Applicable
	"California"	"06"	"60-64 years "	"60-64"	5481	Not Applicable	Not Applicable
	"California"	"06"	"65-69 years"	"65-69"	6256	Not Applicable	Not Applicable
	"California"	"06"	"70-74 years"	"70-74"	6929	Not Applicable	Not Applicable
	"California"	"06"	"75-79 years"	"75-79"	6980	Not Applicable	Not Applicable
	"California"	"06"	"80-84 years"	"80-84"	7137	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	6730	Not Applicable	Not Applicable
	"California"	"06"	"90-94 years"	"90-94"	5066	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	2326	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	484	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Colorado"	"08"	"45-49 years"	"45-49"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"50-54 years"	"50-54"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"55-59 years"	"55-59"	215	Not Applicable	Not Applicable
	"Colorado"	"08"	"60-64 years "	"60-64"	300	Not Applicable	Not Applicable
	"Colorado"	"08"	"65-69 years"	"65-69"	431	Not Applicable	Not Applicable
	"Colorado"	"08"	"70-74 years"	"70-74"	639	Not Applicable	Not Applicable
	"Colorado"	"08"	"75-79 years"	"75-79"	712	Not Applicable	Not Applicable
	"Colorado"	"08"	"80-84 years"	"80-84"	800	Not Applicable	Not Applicable
	"Colorado"	"08"	"85-89 years"	"85-89"	823	Not Applicable	Not Applicable
	"Colorado"	"08"	"90-94 years"	"90-94"	623	Not Applicable	Not Applicable
	"Colorado"	"08"	"95-99 years"	"95-99"	281	Not Applicable	Not Applicable
	"Colorado"	"08"	"100+ years"	"100+"	46	Not Applicable	Not Applicable
	"Connecticut"	"09"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"30-34 years"	"30-34"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"35-39 years"	"35-39"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"40-44 years"	"40-44"	35	Not Applicable	Not Applicable
	"Connecticut"	"09"	"45-49 years"	"45-49"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"50-54 years"	"50-54"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"55-59 years"	"55-59"	226	Not Applicable	Not Applicable
	"Connecticut"	"09"	"60-64 years "	"60-64"	403	Not Applicable	Not Applicable
	"Connecticut"	"09"	"65-69 years"	"65-69"	514	Not Applicable	Not Applicable
	"Connecticut"	"09"	"70-74 years"	"70-74"	714	Not Applicable	Not Applicable
	"Connecticut"	"09"	"75-79 years"	"75-79"	854	Not Applicable	Not Applicable
	"Connecticut"	"09"	"80-84 years"	"80-84"	1012	Not Applicable	Not Applicable
	"Connecticut"	"09"	"85-89 years"	"85-89"	1223	Not Applicable	Not Applicable
	"Connecticut"	"09"	"90-94 years"	"90-94"	1147	Not Applicable	Not Applicable
	"Connecticut"	"09"	"95-99 years"	"95-99"	585	Not Applicable	Not Applicable
	"Connecticut"	"09"	"100+ years"	"100+"	145	Not Applicable	Not Applicable
	"Delaware"	"10"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"45-49 years"	"45-49"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"50-54 years"	"50-54"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"55-59 years"	"55-59"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"60-64 years "	"60-64"	108	Not Applicable	Not Applicable
	"Delaware"	"10"	"65-69 years"	"65-69"	123	Not Applicable	Not Applicable
	"Delaware"	"10"	"70-74 years"	"70-74"	162	Not Applicable	Not Applicable
	"Delaware"	"10"	"75-79 years"	"75-79"	193	Not Applicable	Not Applicable
	"Delaware"	"10"	"80-84 years"	"80-84"	212	Not Applicable	Not Applicable
	"Delaware"	"10"	"85-89 years"	"85-89"	230	Not Applicable	Not Applicable
	"Delaware"	"10"	"90-94 years"	"90-94"	174	Not Applicable	Not Applicable
	"Delaware"	"10"	"95-99 years"	"95-99"	74	Not Applicable	Not Applicable
	"Delaware"	"10"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"35-39 years"	"35-39"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"40-44 years"	"40-44"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"45-49 years"	"45-49"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"50-54 years"	"50-54"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"55-59 years"	"55-59"	73	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"60-64 years "	"60-64"	97	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"65-69 years"	"65-69"	150	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"70-74 years"	"70-74"	116	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"75-79 years"	"75-79"	131	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"80-84 years"	"80-84"	112	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	108	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	94	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	41	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"25-29 years"	"25-29"	51	Not Applicable	Not Applicable
	"Florida"	"12"	"30-34 years"	"30-34"	93	Not Applicable	Not Applicable
	"Florida"	"12"	"35-39 years"	"35-39"	135	Not Applicable	Not Applicable
	"Florida"	"12"	"40-44 years"	"40-44"	267	Not Applicable	Not Applicable
	"Florida"	"12"	"45-49 years"	"45-49"	418	Not Applicable	Not Applicable
	"Florida"	"12"	"50-54 years"	"50-54"	634	Not Applicable	Not Applicable
	"Florida"	"12"	"55-59 years"	"55-59"	1141	Not Applicable	Not Applicable
	"Florida"	"12"	"60-64 years "	"60-64"	1811	Not Applicable	Not Applicable
	"Florida"	"12"	"65-69 years"	"65-69"	2501	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	3348	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	3989	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	4121	Not Applicable	Not Applicable
	"Florida"	"12"	"85-89 years"	"85-89"	3814	Not Applicable	Not Applicable
	"Florida"	"12"	"90-94 years"	"90-94"	2690	Not Applicable	Not Applicable
	"Florida"	"12"	"95-99 years"	"95-99"	1105	Not Applicable	Not Applicable
	"Florida"	"12"	"100+ years"	"100+"	213	Not Applicable	Not Applicable
	"Georgia"	"13"	"25-29 years"	"25-29"	41	Not Applicable	Not Applicable
	"Georgia"	"13"	"30-34 years"	"30-34"	87	Not Applicable	Not Applicable
	"Georgia"	"13"	"35-39 years"	"35-39"	102	Not Applicable	Not Applicable
	"Georgia"	"13"	"40-44 years"	"40-44"	184	Not Applicable	Not Applicable
	"Georgia"	"13"	"45-49 years"	"45-49"	319	Not Applicable	Not Applicable
	"Georgia"	"13"	"50-54 years"	"50-54"	532	Not Applicable	Not Applicable
	"Georgia"	"13"	"55-59 years"	"55-59"	822	Not Applicable	Not Applicable
	"Georgia"	"13"	"60-64 years "	"60-64"	1300	Not Applicable	Not Applicable
	"Georgia"	"13"	"65-69 years"	"65-69"	1655	Not Applicable	Not Applicable
	"Georgia"	"13"	"70-74 years"	"70-74"	2127	Not Applicable	Not Applicable
	"Georgia"	"13"	"75-79 years"	"75-79"	2228	Not Applicable	Not Applicable
	"Georgia"	"13"	"80-84 years"	"80-84"	2098	Not Applicable	Not Applicable
	"Georgia"	"13"	"85-89 years"	"85-89"	1703	Not Applicable	Not Applicable
	"Georgia"	"13"	"90-94 years"	"90-94"	1108	Not Applicable	Not Applicable
	"Georgia"	"13"	"95-99 years"	"95-99"	401	Not Applicable	Not Applicable
	"Georgia"	"13"	"100+ years"	"100+"	80	Not Applicable	Not Applicable
	"Hawaii"	"15"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"50-54 years"	"50-54"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"55-59 years"	"55-59"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"60-64 years "	"60-64"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"65-69 years"	"65-69"	50	Not Applicable	Not Applicable
	"Hawaii"	"15"	"70-74 years"	"70-74"	52	Not Applicable	Not Applicable
	"Hawaii"	"15"	"75-79 years"	"75-79"	53	Not Applicable	Not Applicable
	"Hawaii"	"15"	"80-84 years"	"80-84"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	50	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"95-99 years"	"95-99"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-49 years"	"45-49"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"50-54 years"	"50-54"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"55-59 years"	"55-59"	39	Not Applicable	Not Applicable
	"Idaho"	"16"	"60-64 years "	"60-64"	96	Not Applicable	Not Applicable
	"Idaho"	"16"	"65-69 years"	"65-69"	126	Not Applicable	Not Applicable
	"Idaho"	"16"	"70-74 years"	"70-74"	228	Not Applicable	Not Applicable
	"Idaho"	"16"	"75-79 years"	"75-79"	268	Not Applicable	Not Applicable
	"Idaho"	"16"	"80-84 years"	"80-84"	276	Not Applicable	Not Applicable
	"Idaho"	"16"	"85-89 years"	"85-89"	253	Not Applicable	Not Applicable
	"Idaho"	"16"	"90-94 years"	"90-94"	199	Not Applicable	Not Applicable
	"Idaho"	"16"	"95-99 years"	"95-99"	93	Not Applicable	Not Applicable
	"Idaho"	"16"	"100+ years"	"100+"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"25-29 years"	"25-29"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"30-34 years"	"30-34"	78	Not Applicable	Not Applicable
	"Illinois"	"17"	"35-39 years"	"35-39"	117	Not Applicable	Not Applicable
	"Illinois"	"17"	"40-44 years"	"40-44"	199	Not Applicable	Not Applicable
	"Illinois"	"17"	"45-49 years"	"45-49"	343	Not Applicable	Not Applicable
	"Illinois"	"17"	"50-54 years"	"50-54"	544	Not Applicable	Not Applicable
	"Illinois"	"17"	"55-59 years"	"55-59"	797	Not Applicable	Not Applicable
	"Illinois"	"17"	"60-64 years "	"60-64"	1321	Not Applicable	Not Applicable
	"Illinois"	"17"	"65-69 years"	"65-69"	1803	Not Applicable	Not Applicable
	"Illinois"	"17"	"70-74 years"	"70-74"	2353	Not Applicable	Not Applicable
	"Illinois"	"17"	"75-79 years"	"75-79"	2481	Not Applicable	Not Applicable
	"Illinois"	"17"	"80-84 years"	"80-84"	2613	Not Applicable	Not Applicable
	"Illinois"	"17"	"85-89 years"	"85-89"	2766	Not Applicable	Not Applicable
	"Illinois"	"17"	"90-94 years"	"90-94"	2275	Not Applicable	Not Applicable
	"Illinois"	"17"	"95-99 years"	"95-99"	1033	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	202	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-29 years"	"25-29"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"30-34 years"	"30-34"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"35-39 years"	"35-39"	39	Not Applicable	Not Applicable
	"Indiana"	"18"	"40-44 years"	"40-44"	67	Not Applicable	Not Applicable
	"Indiana"	"18"	"45-49 years"	"45-49"	114	Not Applicable	Not Applicable
	"Indiana"	"18"	"50-54 years"	"50-54"	200	Not Applicable	Not Applicable
	"Indiana"	"18"	"55-59 years"	"55-59"	367	Not Applicable	Not Applicable
	"Indiana"	"18"	"60-64 years "	"60-64"	710	Not Applicable	Not Applicable
	"Indiana"	"18"	"65-69 years"	"65-69"	902	Not Applicable	Not Applicable
	"Indiana"	"18"	"70-74 years"	"70-74"	1298	Not Applicable	Not Applicable
	"Indiana"	"18"	"75-79 years"	"75-79"	1589	Not Applicable	Not Applicable
	"Indiana"	"18"	"80-84 years"	"80-84"	1658	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	1786	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	1438	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	632	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	110	Not Applicable	Not Applicable
	"Iowa"	"19"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"35-39 years"	"35-39"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"40-44 years"	"40-44"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	95	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	158	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	279	Not Applicable	Not Applicable
	"Iowa"	"19"	"65-69 years"	"65-69"	376	Not Applicable	Not Applicable
	"Iowa"	"19"	"70-74 years"	"70-74"	544	Not Applicable	Not Applicable
	"Iowa"	"19"	"75-79 years"	"75-79"	599	Not Applicable	Not Applicable
	"Iowa"	"19"	"80-84 years"	"80-84"	835	Not Applicable	Not Applicable
	"Iowa"	"19"	"85-89 years"	"85-89"	908	Not Applicable	Not Applicable
	"Iowa"	"19"	"90-94 years"	"90-94"	787	Not Applicable	Not Applicable
	"Iowa"	"19"	"95-99 years"	"95-99"	382	Not Applicable	Not Applicable
	"Iowa"	"19"	"100+ years"	"100+"	103	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	34	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	63	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	103	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	159	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	264	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	375	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	491	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	600	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	677	Not Applicable	Not Applicable
	"Kansas"	"20"	"85-89 years"	"85-89"	698	Not Applicable	Not Applicable
	"Kansas"	"20"	"90-94 years"	"90-94"	625	Not Applicable	Not Applicable
	"Kansas"	"20"	"95-99 years"	"95-99"	251	Not Applicable	Not Applicable
	"Kansas"	"20"	"100+ years"	"100+"	51	Not Applicable	Not Applicable
	"Kentucky"	"21"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"30-34 years"	"30-34"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"35-39 years"	"35-39"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"40-44 years"	"40-44"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"45-49 years"	"45-49"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"50-54 years"	"50-54"	121	Not Applicable	Not Applicable
	"Kentucky"	"21"	"55-59 years"	"55-59"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"60-64 years "	"60-64"	420	Not Applicable	Not Applicable
	"Kentucky"	"21"	"65-69 years"	"65-69"	592	Not Applicable	Not Applicable
	"Kentucky"	"21"	"70-74 years"	"70-74"	804	Not Applicable	Not Applicable
	"Kentucky"	"21"	"75-79 years"	"75-79"	884	Not Applicable	Not Applicable
	"Kentucky"	"21"	"80-84 years"	"80-84"	863	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85-89 years"	"85-89"	902	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90-94 years"	"90-94"	665	Not Applicable	Not Applicable
	"Kentucky"	"21"	"95-99 years"	"95-99"	251	Not Applicable	Not Applicable
	"Kentucky"	"21"	"100+ years"	"100+"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"25-29 years"	"25-29"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"30-34 years"	"30-34"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"35-39 years"	"35-39"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"40-44 years"	"40-44"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"45-49 years"	"45-49"	161	Not Applicable	Not Applicable
	"Louisiana"	"22"	"50-54 years"	"50-54"	263	Not Applicable	Not Applicable
	"Louisiana"	"22"	"55-59 years"	"55-59"	460	Not Applicable	Not Applicable
	"Louisiana"	"22"	"60-64 years "	"60-64"	711	Not Applicable	Not Applicable
	"Louisiana"	"22"	"65-69 years"	"65-69"	927	Not Applicable	Not Applicable
	"Louisiana"	"22"	"70-74 years"	"70-74"	1188	Not Applicable	Not Applicable
	"Louisiana"	"22"	"75-79 years"	"75-79"	1236	Not Applicable	Not Applicable
	"Louisiana"	"22"	"80-84 years"	"80-84"	1212	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85-89 years"	"85-89"	964	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90-94 years"	"90-94"	672	Not Applicable	Not Applicable
	"Louisiana"	"22"	"95-99 years"	"95-99"	256	Not Applicable	Not Applicable
	"Louisiana"	"22"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Maine"	"23"	"25-29 years"	"25-29"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"30-34 years"	"30-34"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"35-39 years"	"35-39"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"40-44 years"	"40-44"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"45-49 years"	"45-49"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"50-54 years"	"50-54"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"55-59 years"	"55-59"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	111	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	131	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	137	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	114	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	91	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	143	Not Applicable	Not Applicable
